Timestamp,Bandwidth Value,Downtime (raw),Coverage (raw),Sensor ID,Start Time,End Time
45637.58333,8817.3667,0.0,10000,1,12/11/2024 15:30:00,16:00:00
45637.5625,8846.8,0.0,10000,1,12/11/2024 15:00:00,15:30:00
45637.54167,8850.4667,0.0,10000,1,12/11/2024 14:30:00,15:00:00
45637.52083,8784.4,0.0,10000,1,12/11/2024 14:00:00,14:30:00
45637.5,8791.8,0.0,10000,1,12/11/2024 13:30:00,14:00:00
45637.47917,8774.7333,0.0,10000,1,12/11/2024 13:00:00,13:30:00
45637.45833,8780.5667,0.0,10000,1,12/11/2024 12:30:00,13:00:00
45637.4375,8771.3,0.0,10000,1,12/11/2024 12:00:00,12:30:00
45637.41667,8829.0667,0.0,10000,1,12/11/2024 11:30:00,12:00:00
45637.39583,8846.8333,0.0,10000,1,12/11/2024 11:00:00,11:30:00
45637.375,8842.1667,0.0,10000,1,12/11/2024 10:30:00,11:00:00
45637.35417,8789.9,0.0,10000,1,12/11/2024 10:00:00,10:30:00
45637.33333,8752.2,0.0,10000,1,12/11/2024 09:30:00,10:00:00
45637.3125,8651.8,0.0,10000,1,12/11/2024 09:00:00,09:30:00
45637.29167,8594.2333,0.0,10000,1,12/11/2024 08:30:00,09:00:00
45637.27083,8541.2333,0.0,10000,1,12/11/2024 08:00:00,08:30:00
45637.25,8571.9667,0.0,10000,1,12/11/2024 07:30:00,08:00:00
45637.22917,8643.7667,0.0,10000,1,12/11/2024 07:00:00,07:30:00
45637.20833,8626.6,0.0,10000,1,12/11/2024 06:30:00,07:00:00
45637.1875,8494.5667,0.0,10000,1,12/11/2024 06:00:00,06:30:00
45637.16667,8480.3333,0.0,10000,1,12/11/2024 05:30:00,06:00:00
45637.14583,8455.3,0.0,10000,1,12/11/2024 05:00:00,05:30:00
45637.125,8430.9333,0.0,10000,1,12/11/2024 04:30:00,05:00:00
45637.10417,8432.1,0.0,10000,1,12/11/2024 04:00:00,04:30:00
45637.08333,8470.2333,0.0,10000,1,12/11/2024 03:30:00,04:00:00
45637.0625,8461.2333,0.0,10000,1,12/11/2024 03:00:00,03:30:00
45637.04167,8527.6333,0.0,10000,1,12/11/2024 02:30:00,03:00:00
45637.02083,8545.2,0.0,10000,1,12/11/2024 02:00:00,02:30:00
45637.0,8610.9333,0.0,10000,1,12/11/2024 01:30:00,02:00:00
45636.97917,8652.4333,0.0,10000,1,12/11/2024 01:00:00,01:30:00
45636.95833,8692.3333,0.0,10000,1,12/11/2024 00:30:00,01:00:00
45636.9375,8718.8,0.0,10000,1,12/11/2024 00:00:00,00:30:00
45636.91667,8779.4,0.0,10000,1,12/10/2024 23:30:00,00:00:00
45636.89583,8833.5,0.0,10000,1,12/10/2024 23:00:00,23:30:00
45636.875,8882.0,0.0,10000,1,12/10/2024 22:30:00,23:00:00
45636.85417,8886.9667,0.0,10000,1,12/10/2024 22:00:00,22:30:00
45636.83333,8967.1667,0.0,10000,1,12/10/2024 21:30:00,22:00:00
45636.8125,8976.1667,0.0,10000,1,12/10/2024 21:00:00,21:30:00
45636.79167,9006.0,0.0,10000,1,12/10/2024 20:30:00,21:00:00
45636.77083,9011.8,0.0,10000,1,12/10/2024 20:00:00,20:30:00
45636.75,9001.1667,0.0,10000,1,12/10/2024 19:30:00,20:00:00
45636.72917,9023.1333,0.0,10000,1,12/10/2024 19:00:00,19:30:00
45636.70833,9062.1333,0.0,10000,1,12/10/2024 18:30:00,19:00:00
45636.6875,9058.7,0.0,10000,1,12/10/2024 18:00:00,18:30:00
45636.66667,9055.8667,0.0,10000,1,12/10/2024 17:30:00,18:00:00
45636.64583,9069.4667,0.0,10000,1,12/10/2024 17:00:00,17:30:00
45636.625,9116.2667,0.0,10000,1,12/10/2024 16:30:00,17:00:00
45636.60417,9098.2,0.0,10000,1,12/10/2024 16:00:00,16:30:00
45636.58333,9091.0667,0.0,10000,1,12/10/2024 15:30:00,16:00:00
45636.5625,9106.5333,0.0,10000,1,12/10/2024 15:00:00,15:30:00
45636.54167,9140.2667,0.0,10000,1,12/10/2024 14:30:00,15:00:00
45636.52083,9116.1,0.0,10000,1,12/10/2024 14:00:00,14:30:00
45636.5,9089.2,0.0,10000,1,12/10/2024 13:30:00,14:00:00
45636.47917,9039.1,0.0,10000,1,12/10/2024 13:00:00,13:30:00
45636.45833,9014.3667,0.0,10000,1,12/10/2024 12:30:00,13:00:00
45636.4375,9015.5,0.0,10000,1,12/10/2024 12:00:00,12:30:00
45636.41667,9234.0,0.0,10000,1,12/10/2024 11:30:00,12:00:00
45636.39583,9259.4667,0.0,10000,1,12/10/2024 11:00:00,11:30:00
45636.375,9198.2,0.0,10000,1,12/10/2024 10:30:00,11:00:00
45636.35417,9073.2333,0.0,10000,1,12/10/2024 10:00:00,10:30:00
45636.33333,9026.8,0.0,10000,1,12/10/2024 09:30:00,10:00:00
45636.3125,9033.7333,0.0,10000,1,12/10/2024 09:00:00,09:30:00
45636.29167,9001.3667,0.0,10000,1,12/10/2024 08:30:00,09:00:00
45636.27083,8939.1,0.0,10000,1,12/10/2024 08:00:00,08:30:00
45636.25,9040.5333,0.0,10000,1,12/10/2024 07:30:00,08:00:00
45636.22917,9026.9667,0.0,10000,1,12/10/2024 07:00:00,07:30:00
45636.20833,8946.7667,0.0,10000,1,12/10/2024 06:30:00,07:00:00
45636.1875,8898.7,0.0,10000,1,12/10/2024 06:00:00,06:30:00
45636.16667,8707.2667,0.0,10000,1,12/10/2024 05:30:00,06:00:00
45636.14583,8625.1667,0.0,10000,1,12/10/2024 05:00:00,05:30:00
45636.125,8571.1667,0.0,10000,1,12/10/2024 04:30:00,05:00:00
45636.10417,8547.0,0.0,10000,1,12/10/2024 04:00:00,04:30:00
45636.08333,8534.2333,0.0,10000,1,12/10/2024 03:30:00,04:00:00
45636.0625,8542.2333,0.0,10000,1,12/10/2024 03:00:00,03:30:00
45636.04167,8653.5333,0.0,10000,1,12/10/2024 02:30:00,03:00:00
45636.02083,8666.8333,0.0,10000,1,12/10/2024 02:00:00,02:30:00
45636.0,8784.6,0.0,10000,1,12/10/2024 01:30:00,02:00:00
45635.97917,8836.4,0.0,10000,1,12/10/2024 01:00:00,01:30:00
45635.95833,8865.3333,0.0,10000,1,12/10/2024 00:30:00,01:00:00
45635.9375,8900.9,0.0,10000,1,12/10/2024 00:00:00,00:30:00
45635.91667,8978.7333,0.0,10000,1,12/09/2024 23:30:00,00:00:00
45635.89583,9012.4,0.0,10000,1,12/09/2024 23:00:00,23:30:00
45635.875,9003.2333,0.0,10000,1,12/09/2024 22:30:00,23:00:00
45635.85417,9024.3333,0.0,10000,1,12/09/2024 22:00:00,22:30:00
45635.83333,9057.6333,0.0,10000,1,12/09/2024 21:30:00,22:00:00
45635.8125,9069.1,0.0,10000,1,12/09/2024 21:00:00,21:30:00
45635.79167,9107.4667,0.0,10000,1,12/09/2024 20:30:00,21:00:00
45635.77083,9119.6333,0.0,10000,1,12/09/2024 20:00:00,20:30:00
45635.75,9144.9333,0.0,10000,1,12/09/2024 19:30:00,20:00:00
45635.72917,9156.0,0.0,10000,1,12/09/2024 19:00:00,19:30:00
45635.70833,9158.3667,0.0,10000,1,12/09/2024 18:30:00,19:00:00
45635.6875,9155.4333,0.0,10000,1,12/09/2024 18:00:00,18:30:00
45635.66667,9243.0333,0.0,10000,1,12/09/2024 17:30:00,18:00:00
45635.64583,9242.2333,0.0,10000,1,12/09/2024 17:00:00,17:30:00
45635.625,9234.8,0.0,10000,1,12/09/2024 16:30:00,17:00:00
45635.60417,9234.8,0.0,10000,1,12/09/2024 16:00:00,16:30:00
45635.58333,9244.3667,0.0,10000,1,12/09/2024 15:30:00,16:00:00
45635.5625,9189.2333,0.0,10000,1,12/09/2024 15:00:00,15:30:00
45635.54167,9247.2,0.0,10000,1,12/09/2024 14:30:00,15:00:00
45635.52083,9213.9333,0.0,10000,1,12/09/2024 14:00:00,14:30:00
45635.5,9189.6667,0.0,10000,1,12/09/2024 13:30:00,14:00:00
45635.47917,9163.9091,0.0,7333,1,12/09/2024 13:00:00,13:30:00
45635.45833,9157.0333,0.0,10000,1,12/09/2024 12:30:00,13:00:00
45635.4375,9151.4,0.0,10000,1,12/09/2024 12:00:00,12:30:00
45635.41667,9240.9,0.0,10000,1,12/09/2024 11:30:00,12:00:00
45635.39583,9236.1,0.0,10000,1,12/09/2024 11:00:00,11:30:00
45635.375,9243.6,0.0,10000,1,12/09/2024 10:30:00,11:00:00
45635.35417,9151.6667,0.0,10000,1,12/09/2024 10:00:00,10:30:00
45635.33333,9002.2,0.0,10000,1,12/09/2024 09:30:00,10:00:00
45635.3125,8850.2333,0.0,10000,1,12/09/2024 09:00:00,09:30:00
45635.29167,8798.2333,0.0,10000,1,12/09/2024 08:30:00,09:00:00
45635.27083,8754.9333,0.0,10000,1,12/09/2024 08:00:00,08:30:00
45635.25,8793.3,0.0,10000,1,12/09/2024 07:30:00,08:00:00
45635.22917,8973.2,0.0,10000,1,12/09/2024 07:00:00,07:30:00
45635.20833,8942.0333,0.0,10000,1,12/09/2024 06:30:00,07:00:00
45635.1875,8800.9,0.0,10000,1,12/09/2024 06:00:00,06:30:00
45635.16667,8703.7,0.0,10000,1,12/09/2024 05:30:00,06:00:00
45635.14583,8685.7667,0.0,10000,1,12/09/2024 05:00:00,05:30:00
45635.125,8639.2,0.0,10000,1,12/09/2024 04:30:00,05:00:00
45635.10417,8626.4,0.0,10000,1,12/09/2024 04:00:00,04:30:00
45635.08333,8714.3333,0.0,10000,1,12/09/2024 03:30:00,04:00:00
45635.0625,8722.2333,0.0,10000,1,12/09/2024 03:00:00,03:30:00
45635.04167,8794.7,0.0,10000,1,12/09/2024 02:30:00,03:00:00
45635.02083,8810.8,0.0,10000,1,12/09/2024 02:00:00,02:30:00
45635.0,8913.9,0.0,10000,1,12/09/2024 01:30:00,02:00:00
45634.97917,8939.4,0.0,10000,1,12/09/2024 01:00:00,01:30:00
45634.95833,8992.3,0.0,10000,1,12/09/2024 00:30:00,01:00:00
45634.9375,9007.3667,0.0,10000,1,12/09/2024 00:00:00,00:30:00
45634.91667,9049.7333,0.0,10000,1,12/08/2024 23:30:00,00:00:00
45634.89583,9051.3,0.0,10000,1,12/08/2024 23:00:00,23:30:00
45634.875,9098.4667,0.0,10000,1,12/08/2024 22:30:00,23:00:00
45634.85417,9070.0333,0.0,10000,1,12/08/2024 22:00:00,22:30:00
45634.83333,9088.5667,0.0,10000,1,12/08/2024 21:30:00,22:00:00
45634.8125,9097.8333,0.0,10000,1,12/08/2024 21:00:00,21:30:00
45634.79167,9151.2333,0.0,10000,1,12/08/2024 20:30:00,21:00:00
45634.77083,9151.6333,0.0,10000,1,12/08/2024 20:00:00,20:30:00
45634.75,9168.3333,0.0,10000,1,12/08/2024 19:30:00,20:00:00
45634.72917,9181.9333,0.0,10000,1,12/08/2024 19:00:00,19:30:00
45634.70833,9229.2667,0.0,10000,1,12/08/2024 18:30:00,19:00:00
45634.6875,9200.4,0.0,10000,1,12/08/2024 18:00:00,18:30:00
45634.66667,9212.2667,0.0,10000,1,12/08/2024 17:30:00,18:00:00
45634.64583,9185.6333,0.0,10000,1,12/08/2024 17:00:00,17:30:00
45634.625,9161.0,0.0,10000,1,12/08/2024 16:30:00,17:00:00
45634.60417,9179.3333,0.0,10000,1,12/08/2024 16:00:00,16:30:00
45634.58333,9142.0667,0.0,10000,1,12/08/2024 15:30:00,16:00:00
45634.5625,9223.4667,0.0,10000,1,12/08/2024 15:00:00,15:30:00
45634.54167,9310.6333,0.0,10000,1,12/08/2024 14:30:00,15:00:00
45634.52083,9289.7,0.0,10000,1,12/08/2024 14:00:00,14:30:00
45634.5,9296.9333,0.0,10000,1,12/08/2024 13:30:00,14:00:00
45634.47917,9278.7667,0.0,10000,1,12/08/2024 13:00:00,13:30:00
45634.45833,9255.4667,0.0,10000,1,12/08/2024 12:30:00,13:00:00
45634.4375,9230.7,0.0,10000,1,12/08/2024 12:00:00,12:30:00
45634.41667,9365.0333,0.0,10000,1,12/08/2024 11:30:00,12:00:00
45634.39583,9381.2667,0.0,10000,1,12/08/2024 11:00:00,11:30:00
45634.375,9372.9667,0.0,10000,1,12/08/2024 10:30:00,11:00:00
45634.35417,9301.4333,0.0,10000,1,12/08/2024 10:00:00,10:30:00
45634.33333,9224.0667,0.0,10000,1,12/08/2024 09:30:00,10:00:00
45634.3125,9224.6,0.0,10000,1,12/08/2024 09:00:00,09:30:00
45634.29167,9271.8667,0.0,10000,1,12/08/2024 08:30:00,09:00:00
45634.27083,9212.3667,0.0,10000,1,12/08/2024 08:00:00,08:30:00
45634.25,9186.2667,0.0,10000,1,12/08/2024 07:30:00,08:00:00
45634.22917,9176.1,0.0,10000,1,12/08/2024 07:00:00,07:30:00
45634.20833,9129.7,0.0,10000,1,12/08/2024 06:30:00,07:00:00
45634.1875,8991.0,0.0,10000,1,12/08/2024 06:00:00,06:30:00
45634.16667,8877.2333,0.0,10000,1,12/08/2024 05:30:00,06:00:00
45634.14583,8854.5667,0.0,10000,1,12/08/2024 05:00:00,05:30:00
45634.125,8817.2667,0.0,10000,1,12/08/2024 04:30:00,05:00:00
45634.10417,8819.0333,0.0,10000,1,12/08/2024 04:00:00,04:30:00
45634.08333,8841.2667,0.0,10000,1,12/08/2024 03:30:00,04:00:00
45634.0625,8864.8,0.0,10000,1,12/08/2024 03:00:00,03:30:00
45634.04167,8997.6333,0.0,10000,1,12/08/2024 02:30:00,03:00:00
45634.02083,9025.8667,0.0,10000,1,12/08/2024 02:00:00,02:30:00
45634.0,9115.3667,0.0,10000,1,12/08/2024 01:30:00,02:00:00
45633.97917,9163.5667,0.0,10000,1,12/08/2024 01:00:00,01:30:00
45633.95833,9210.8333,0.0,10000,1,12/08/2024 00:30:00,01:00:00
45633.9375,9241.9333,0.0,10000,1,12/08/2024 00:00:00,00:30:00
45633.91667,9317.5667,0.0,10000,1,12/07/2024 23:30:00,00:00:00
45633.89583,9320.3,0.0,10000,1,12/07/2024 23:00:00,23:30:00
45633.875,9338.9333,0.0,10000,1,12/07/2024 22:30:00,23:00:00
45633.85417,9350.2333,0.0,10000,1,12/07/2024 22:00:00,22:30:00
45633.83333,9358.5667,0.0,10000,1,12/07/2024 21:30:00,22:00:00
45633.8125,9377.8,0.0,10000,1,12/07/2024 21:00:00,21:30:00
45633.79167,9434.3333,0.0,10000,1,12/07/2024 20:30:00,21:00:00
45633.77083,9456.4,0.0,10000,1,12/07/2024 20:00:00,20:30:00
45633.75,9499.6667,0.0,10000,1,12/07/2024 19:30:00,20:00:00
45633.72917,9485.8,0.0,10000,1,12/07/2024 19:00:00,19:30:00
45633.70833,9519.2667,0.0,10000,1,12/07/2024 18:30:00,19:00:00
45633.6875,9512.1333,0.0,10000,1,12/07/2024 18:00:00,18:30:00
45633.66667,9538.8333,0.0,10000,1,12/07/2024 17:30:00,18:00:00
45633.64583,9543.7333,0.0,10000,1,12/07/2024 17:00:00,17:30:00
45633.625,9548.7,0.0,10000,1,12/07/2024 16:30:00,17:00:00
45633.60417,9570.6667,0.0,10000,1,12/07/2024 16:00:00,16:30:00
45633.58333,9569.7,0.0,10000,1,12/07/2024 15:30:00,16:00:00
45633.5625,9585.3333,0.0,10000,1,12/07/2024 15:00:00,15:30:00
45633.54167,9606.0,0.0,10000,1,12/07/2024 14:30:00,15:00:00
45633.52083,9589.6667,0.0,10000,1,12/07/2024 14:00:00,14:30:00
45633.5,9612.3333,0.0,10000,1,12/07/2024 13:30:00,14:00:00
45633.47917,9570.7,0.0,10000,1,12/07/2024 13:00:00,13:30:00
45633.45833,9583.6333,0.0,10000,1,12/07/2024 12:30:00,13:00:00
45633.4375,9567.5333,0.0,10000,1,12/07/2024 12:00:00,12:30:00
45633.41667,9662.1667,0.0,10000,1,12/07/2024 11:30:00,12:00:00
45633.39583,9671.5667,0.0,10000,1,12/07/2024 11:00:00,11:30:00
45633.375,9677.2,0.0,10000,1,12/07/2024 10:30:00,11:00:00
45633.35417,9619.3333,0.0,10000,1,12/07/2024 10:00:00,10:30:00
45633.33333,9634.2667,0.0,10000,1,12/07/2024 09:30:00,10:00:00
45633.3125,9639.0,0.0,10000,1,12/07/2024 09:00:00,09:30:00
45633.29167,9603.9333,0.0,10000,1,12/07/2024 08:30:00,09:00:00
45633.27083,9577.3,0.0,10000,1,12/07/2024 08:00:00,08:30:00
45633.25,9619.1,0.0,10000,1,12/07/2024 07:30:00,08:00:00
45633.22917,9590.2,0.0,10000,1,12/07/2024 07:00:00,07:30:00
45633.20833,9455.8667,0.0,10000,1,12/07/2024 06:30:00,07:00:00
45633.1875,9319.9667,0.0,10000,1,12/07/2024 06:00:00,06:30:00
45633.16667,9241.9667,0.0,10000,1,12/07/2024 05:30:00,06:00:00
45633.14583,9241.9333,0.0,10000,1,12/07/2024 05:00:00,05:30:00
45633.125,9243.1667,0.0,10000,1,12/07/2024 04:30:00,05:00:00
45633.10417,9225.4,0.0,10000,1,12/07/2024 04:00:00,04:30:00
45633.08333,9218.4,0.0,10000,1,12/07/2024 03:30:00,04:00:00
45633.0625,9207.7333,0.0,10000,1,12/07/2024 03:00:00,03:30:00
45633.04167,9276.3333,0.0,10000,1,12/07/2024 02:30:00,03:00:00
45633.02083,9297.9667,0.0,10000,1,12/07/2024 02:00:00,02:30:00
45633.0,9461.2333,0.0,10000,1,12/07/2024 01:30:00,02:00:00
45632.97917,9485.8,0.0,10000,1,12/07/2024 01:00:00,01:30:00
45632.95833,9523.9667,0.0,10000,1,12/07/2024 00:30:00,01:00:00
45632.9375,9524.7667,0.0,10000,1,12/07/2024 00:00:00,00:30:00
45632.91667,9623.4667,0.0,10000,1,12/06/2024 23:30:00,00:00:00
45632.89583,9625.6333,0.0,10000,1,12/06/2024 23:00:00,23:30:00
45632.875,9640.9333,0.0,10000,1,12/06/2024 22:30:00,23:00:00
45632.85417,9681.8667,0.0,10000,1,12/06/2024 22:00:00,22:30:00
45632.83333,9702.9,0.0,10000,1,12/06/2024 21:30:00,22:00:00
45632.8125,9735.0667,0.0,10000,1,12/06/2024 21:00:00,21:30:00
45632.79167,9779.1333,0.0,10000,1,12/06/2024 20:30:00,21:00:00
45632.77083,9779.1,0.0,10000,1,12/06/2024 20:00:00,20:30:00
45632.75,9834.5,0.0,10000,1,12/06/2024 19:30:00,20:00:00
45632.72917,9832.7667,0.0,10000,1,12/06/2024 19:00:00,19:30:00
45632.70833,9883.0667,0.0,10000,1,12/06/2024 18:30:00,19:00:00
45632.6875,9869.1667,0.0,10000,1,12/06/2024 18:00:00,18:30:00
45632.66667,9787.5333,0.0,10000,1,12/06/2024 17:30:00,18:00:00
45632.64583,9738.7,0.0,10000,1,12/06/2024 17:00:00,17:30:00
45632.625,9923.2667,0.0,10000,1,12/06/2024 16:30:00,17:00:00
45632.60417,9899.7,0.0,10000,1,12/06/2024 16:00:00,16:30:00
45632.58333,9991.0333,0.0,10000,1,12/06/2024 15:30:00,16:00:00
45632.5625,10064.9,0.0,10000,1,12/06/2024 15:00:00,15:30:00
45632.54167,10113.9,0.0,10000,1,12/06/2024 14:30:00,15:00:00
45632.52083,10154.9333,0.0,10000,1,12/06/2024 14:00:00,14:30:00
45632.5,10129.9,0.0,10000,1,12/06/2024 13:30:00,14:00:00
45632.47917,10120.5667,0.0,10000,1,12/06/2024 13:00:00,13:30:00
45632.45833,10116.8667,0.0,10000,1,12/06/2024 12:30:00,13:00:00
45632.4375,10141.0667,0.0,10000,1,12/06/2024 12:00:00,12:30:00
45632.41667,10208.9667,0.0,10000,1,12/06/2024 11:30:00,12:00:00
45632.39583,10233.5667,0.0,10000,1,12/06/2024 11:00:00,11:30:00
45632.375,10245.2667,0.0,10000,1,12/06/2024 10:30:00,11:00:00
45632.35417,10270.3333,0.0,10000,1,12/06/2024 10:00:00,10:30:00
45632.33333,10237.4333,0.0,10000,1,12/06/2024 09:30:00,10:00:00
45632.3125,10162.2333,0.0,10000,1,12/06/2024 09:00:00,09:30:00
45632.29167,10074.1333,0.0,10000,1,12/06/2024 08:30:00,09:00:00
45632.27083,10068.1667,0.0,10000,1,12/06/2024 08:00:00,08:30:00
45632.25,10256.6667,0.0,10000,1,12/06/2024 07:30:00,08:00:00
45632.22917,10222.4667,0.0,10000,1,12/06/2024 07:00:00,07:30:00
45632.20833,10121.8333,0.0,10000,1,12/06/2024 06:30:00,07:00:00
45632.1875,9984.7,0.0,10000,1,12/06/2024 06:00:00,06:30:00
45632.16667,9913.1667,0.0,10000,1,12/06/2024 05:30:00,06:00:00
45632.14583,9890.2,0.0,10000,1,12/06/2024 05:00:00,05:30:00
45632.125,9898.5,0.0,10000,1,12/06/2024 04:30:00,05:00:00
45632.10417,9868.0667,0.0,10000,1,12/06/2024 04:00:00,04:30:00
45632.08333,9863.8667,0.0,10000,1,12/06/2024 03:30:00,04:00:00
45632.0625,9835.1667,0.0,10000,1,12/06/2024 03:00:00,03:30:00
45632.04167,9907.0333,0.0,10000,1,12/06/2024 02:30:00,03:00:00
45632.02083,9937.5333,0.0,10000,1,12/06/2024 02:00:00,02:30:00
45632.0,10003.7,0.0,10000,1,12/06/2024 01:30:00,02:00:00
45631.97917,10034.4194,0.0,10000,1,12/06/2024 01:00:00,01:30:00
45631.95833,10067.7586,0.0,10000,1,12/06/2024 00:30:00,01:00:00
45631.9375,10087.9333,0.0,10000,1,12/06/2024 00:00:00,00:30:00
45631.91667,10112.9333,0.0,10000,1,12/05/2024 23:30:00,00:00:00
45631.89583,10135.8,0.0,10000,1,12/05/2024 23:00:00,23:30:00
45631.875,10157.0667,0.0,10000,1,12/05/2024 22:30:00,23:00:00
45631.85417,10198.0,0.0,10000,1,12/05/2024 22:00:00,22:30:00
45631.83333,10255.5667,0.0,10000,1,12/05/2024 21:30:00,22:00:00
45631.8125,10303.8,0.0,10000,1,12/05/2024 21:00:00,21:30:00
45631.79167,10348.9667,0.0,10000,1,12/05/2024 20:30:00,21:00:00
45631.77083,10351.8,0.0,10000,1,12/05/2024 20:00:00,20:30:00
45631.75,10435.3667,0.0,10000,1,12/05/2024 19:30:00,20:00:00
45631.72917,10471.8333,0.0,10000,1,12/05/2024 19:00:00,19:30:00
45631.70833,10527.7,0.0,10000,1,12/05/2024 18:30:00,19:00:00
45631.6875,10522.3333,0.0,10000,1,12/05/2024 18:00:00,18:30:00
45631.66667,10616.2,0.0,10000,1,12/05/2024 17:30:00,18:00:00
45631.64583,10659.1,0.0,10000,1,12/05/2024 17:00:00,17:30:00
45631.625,10683.3667,0.0,10000,1,12/05/2024 16:30:00,17:00:00
45631.60417,10667.5,0.0,10000,1,12/05/2024 16:00:00,16:30:00
45631.58333,10693.7,0.0,10000,1,12/05/2024 15:30:00,16:00:00
45631.5625,10703.2333,0.0,10000,1,12/05/2024 15:00:00,15:30:00
45631.54167,10764.9667,0.0,10000,1,12/05/2024 14:30:00,15:00:00
45631.52083,10728.8667,0.0,10000,1,12/05/2024 14:00:00,14:30:00
45631.5,10756.6,0.0,10000,1,12/05/2024 13:30:00,14:00:00
45631.47917,10788.9667,0.0,10000,1,12/05/2024 13:00:00,13:30:00
45631.45833,10783.4667,0.0,10000,1,12/05/2024 12:30:00,13:00:00
45631.4375,10765.1333,0.0,10000,1,12/05/2024 12:00:00,12:30:00
45631.41667,10840.8333,0.0,10000,1,12/05/2024 11:30:00,12:00:00
45631.39583,10893.6667,0.0,10000,1,12/05/2024 11:00:00,11:30:00
45631.375,10896.5333,0.0,10000,1,12/05/2024 10:30:00,11:00:00
45631.35417,10856.9333,0.0,10000,1,12/05/2024 10:00:00,10:30:00
45631.33333,10782.5333,0.0,10000,1,12/05/2024 09:30:00,10:00:00
45631.3125,10792.4,0.0,10000,1,12/05/2024 09:00:00,09:30:00
45631.29167,10759.2,0.0,10000,1,12/05/2024 08:30:00,09:00:00
45631.27083,10719.9667,0.0,10000,1,12/05/2024 08:00:00,08:30:00
45631.25,10779.0333,0.0,10000,1,12/05/2024 07:30:00,08:00:00
45631.22917,10775.3,0.0,10000,1,12/05/2024 07:00:00,07:30:00
45631.20833,10757.2,0.0,10000,1,12/05/2024 06:30:00,07:00:00
45631.1875,10619.4,0.0,10000,1,12/05/2024 06:00:00,06:30:00
45631.16667,10598.4,0.0,10000,1,12/05/2024 05:30:00,06:00:00
45631.14583,10561.0667,0.0,10000,1,12/05/2024 05:00:00,05:30:00
45631.125,10556.4333,0.0,10000,1,12/05/2024 04:30:00,05:00:00
45631.10417,10544.7333,0.0,10000,1,12/05/2024 04:00:00,04:30:00
45631.08333,10601.4333,0.0,10000,1,12/05/2024 03:30:00,04:00:00
45631.0625,10612.1,0.0,10000,1,12/05/2024 03:00:00,03:30:00
45631.04167,10705.4667,0.0,10000,1,12/05/2024 02:30:00,03:00:00
45631.02083,10727.1,0.0,10000,1,12/05/2024 02:00:00,02:30:00
45631.0,10828.8667,0.0,10000,1,12/05/2024 01:30:00,02:00:00
45630.97917,10870.5333,0.0,10000,1,12/05/2024 01:00:00,01:30:00
45630.95833,10947.8333,0.0,10000,1,12/05/2024 00:30:00,01:00:00
45630.9375,11013.5333,0.0,10000,1,12/05/2024 00:00:00,00:30:00
45630.91667,11232.4667,0.0,10000,1,12/04/2024 23:30:00,00:00:00
45630.89583,11272.6667,0.0,10000,1,12/04/2024 23:00:00,23:30:00
45630.875,11338.2667,0.0,10000,1,12/04/2024 22:30:00,23:00:00
45630.85417,11421.9,0.0,10000,1,12/04/2024 22:00:00,22:30:00
45630.83333,11558.4,0.0,10000,1,12/04/2024 21:30:00,22:00:00
45630.8125,11645.2667,0.0,10000,1,12/04/2024 21:00:00,21:30:00
45630.79167,11853.7333,0.0,10000,1,12/04/2024 20:30:00,21:00:00
45630.77083,11871.2667,0.0,10000,1,12/04/2024 20:00:00,20:30:00
45630.75,11958.7,0.0,10000,1,12/04/2024 19:30:00,20:00:00
45630.72917,12009.8333,0.0,10000,1,12/04/2024 19:00:00,19:30:00
45630.70833,12170.4,0.0,10000,1,12/04/2024 18:30:00,19:00:00
45630.6875,12270.2667,0.0,10000,1,12/04/2024 18:00:00,18:30:00
45630.66667,12792.1333,0.0,10000,1,12/04/2024 17:30:00,18:00:00
45630.64583,12915.2667,0.0,10000,1,12/04/2024 17:00:00,17:30:00
45630.625,13068.6667,0.0,10000,1,12/04/2024 16:30:00,17:00:00
45630.60417,13107.9333,0.0,10000,1,12/04/2024 16:00:00,16:30:00
45630.58333,13179.2667,0.0,10000,1,12/04/2024 15:30:00,16:00:00
45630.5625,13257.3333,0.0,10000,1,12/04/2024 15:00:00,15:30:00
45630.54167,13455.3667,0.0,10000,1,12/04/2024 14:30:00,15:00:00
45630.52083,13474.0333,0.0,10000,1,12/04/2024 14:00:00,14:30:00
45630.5,13399.6,0.0,10000,1,12/04/2024 13:30:00,14:00:00
45630.47917,13469.1333,0.0,10000,1,12/04/2024 13:00:00,13:30:00
45630.45833,14015.3667,0.0,10000,1,12/04/2024 12:30:00,13:00:00
45630.4375,14601.9333,0.0,10000,1,12/04/2024 12:00:00,12:30:00
45630.41667,16004.4,0.0,10000,1,12/04/2024 11:30:00,12:00:00
45630.39583,16588.3333,0.0,10000,1,12/04/2024 11:00:00,11:30:00
45630.375,17470.8,0.0,10000,1,12/04/2024 10:30:00,11:00:00
45630.35417,18182.8,0.0,10000,1,12/04/2024 10:00:00,10:30:00
45630.33333,18219.0333,0.0,10000,1,12/04/2024 09:30:00,10:00:00
45630.3125,18085.2333,0.0,10000,1,12/04/2024 09:00:00,09:30:00
45630.29167,17924.2667,0.0,10000,1,12/04/2024 08:30:00,09:00:00
45630.27083,17959.6,0.0,10000,1,12/04/2024 08:00:00,08:30:00
45630.25,17921.5333,0.0,10000,1,12/04/2024 07:30:00,08:00:00
